Frame,mixamorig:LeftHand,mixamorig:RightHand,mixamorig:Head
728,0.3502162,0.2965251,0.2898733
729,0.329458,0.3608211,0.2941533
730,0.3198731,0.4216182,0.3026092
731,0.2981496,0.4541618,0.3120545
732,0.278473,0.4560275,0.3173385
733,0.2809061,0.467443,0.3177887
734,0.301926,0.5048953,0.3252279
735,0.2841097,0.5298723,0.3310284
736,0.2680032,0.5397771,0.3342128
737,0.2789341,0.5183672,0.3391985
738,0.2729219,0.4843965,0.3526
739,0.2509545,0.4591326,0.362454
740,0.2505037,0.4381037,0.3697114
741,0.2588063,0.4292271,0.3795964
742,0.283221,0.4318631,0.3863309
743,0.2950735,0.4368222,0.3935123
744,0.3013129,0.4469247,0.4051127
745,0.2760952,0.4558712,0.4180807
746,0.2679893,0.4631921,0.4270364
747,0.2516243,0.4507563,0.4334542
748,0.2434179,0.434823,0.4423555
749,0.2321389,0.4272317,0.4492183
750,0.2216077,0.4333199,0.456957
751,0.2170262,0.4287853,0.4653156
752,0.2429308,0.4170344,0.4718471
753,0.2607134,0.425297,0.4785801
754,0.2740201,0.4465484,0.4916236
755,0.2531644,0.4628221,0.5043613
756,0.2670791,0.4922925,0.5177783
757,0.278421,0.4929947,0.5285335
758,0.2711484,0.4663016,0.5379716
759,0.253197,0.4496141,0.5466865
760,0.241774,0.4401782,0.553911
761,0.2282926,0.4412622,0.5537353
762,0.2534733,0.4469357,0.5554191
763,0.3005257,0.4527619,0.5606588
764,0.3480871,0.4629948,0.564467
765,0.3790366,0.4562971,0.5696893
766,0.4049088,0.4251071,0.571017
767,0.4039066,0.3899032,0.5634067
768,0.396458,0.3760551,0.5549972
769,0.4131697,0.3764055,0.551887
770,0.4324754,0.3606323,0.5502124
771,0.4377883,0.335153,0.5442482
772,0.4504496,0.3239193,0.5343719
773,0.4703021,0.3296982,0.5292183
774,0.4954665,0.3332779,0.5250605
775,0.5359898,0.3535365,0.5202823
776,0.5653164,0.3867583,0.5135822
777,0.5526726,0.4039851,0.5105909
778,0.5274978,0.4135519,0.5063034
779,0.5189371,0.4170648,0.5058009
780,0.5229688,0.4347588,0.5063469
781,0.5385098,0.4310938,0.5032746
782,0.556856,0.4302815,0.5018634
783,0.5836253,0.4393903,0.5026769
784,0.6063049,0.4361184,0.5065371
785,0.6196465,0.4149026,0.5101247
786,0.6398208,0.4133245,0.514437
787,0.6323141,0.4161614,0.5174998
788,0.6265206,0.4113545,0.5167046
789,0.6220277,0.4223948,0.5166193
790,0.6174619,0.4230869,0.5201268
791,0.6421732,0.4034118,0.5202987
792,0.6489105,0.3848283,0.5210381
793,0.6481856,0.4071299,0.5254533
794,0.6357446,0.4068201,0.5277838
795,0.6417258,0.4280086,0.532532
796,0.6626553,0.4524033,0.5402381
797,0.675547,0.4576932,0.5454925
798,0.6741351,0.4548356,0.5477476
799,0.663202,0.468658,0.5580102
800,0.6536592,0.4724665,0.5662602
801,0.663331,0.4722524,0.5726608
802,0.680563,0.4829535,0.5795816
803,0.6795458,0.4948233,0.5753999
804,0.6739857,0.5004605,0.5742639
805,0.6789218,0.5238977,0.5770633
806,0.6875122,0.5517747,0.5819336
807,0.6880893,0.5330074,0.5792878
808,0.6857148,0.5053829,0.5726559
809,0.7113792,0.5142058,0.5686627
810,0.7267728,0.5223966,0.5688449
811,0.7132077,0.503738,0.5634492
812,0.6913022,0.4951823,0.56038
813,0.6758975,0.4626216,0.5602849
814,0.6587939,0.4242125,0.5594026
815,0.6550283,0.3832585,0.5616914
816,0.6640913,0.3873373,0.5618569
817,0.6730075,0.4161243,0.5598809
818,0.6616397,0.4693112,0.5588095
819,0.6212091,0.5411013,0.5507731
820,0.5963129,0.5925696,0.5456661
821,0.5800979,0.6024359,0.5418547
822,0.5673306,0.6055,0.5427449
823,0.5756552,0.5842878,0.5455731
824,0.5943293,0.5428632,0.5492074
825,0.610512,0.5026838,0.5518582
826,0.612839,0.4834287,0.5568749
827,0.6022372,0.4773586,0.5582607
828,0.5789337,0.4863687,0.55999
829,0.5510538,0.518014,0.5552211
830,0.530754,0.5453091,0.5556608
831,0.5093619,0.5564259,0.5624641
832,0.4813481,0.5522111,0.5695158
833,0.4658066,0.5695136,0.5757447
834,0.4718024,0.596492,0.5832419
835,0.480045,0.6018621,0.5883072
836,0.4945739,0.5987732,0.591609
837,0.4796991,0.5995777,0.5946758
838,0.4625181,0.6138497,0.596122
839,0.4351887,0.6328501,0.6008686
840,0.4249824,0.65153,0.607617
841,0.4155679,0.6529073,0.6088533
842,0.4033289,0.6440857,0.6077431
843,0.3948736,0.6581899,0.6150896
844,0.4079061,0.68146,0.6261622
845,0.4248413,0.6717827,0.6311135
846,0.4469023,0.6569305,0.6322653
847,0.4553089,0.6332904,0.6314796
848,0.4685554,0.6080557,0.6280587
849,0.4646095,0.6005068,0.6223211
850,0.4623138,0.6152669,0.6188565
851,0.4335904,0.6135144,0.6182688
852,0.4041128,0.6063432,0.6232254
853,0.399608,0.6070561,0.6287643
854,0.4284889,0.6189018,0.634646
855,0.4440023,0.6389273,0.6386682
856,0.451232,0.6730222,0.6430968
857,0.5081813,0.6996554,0.6514175
858,0.5667551,0.7031373,0.6545566
859,0.6152865,0.6800859,0.6519923
860,0.6665561,0.6388891,0.6425761
861,0.6509117,0.622817,0.6375559
862,0.5784991,0.6144844,0.6317339
863,0.5153664,0.5946003,0.6278432
864,0.4477851,0.5785912,0.6285816
865,0.4217921,0.5684621,0.6300624
866,0.4142526,0.5817031,0.632175
867,0.4371669,0.5873517,0.635316
868,0.4685897,0.5802201,0.6367486
869,0.4890052,0.5492285,0.6349156
870,0.4954827,0.5090858,0.6250833
871,0.4988252,0.4807342,0.620968
872,0.5080299,0.4766681,0.6180479
873,0.5069252,0.48366,0.6109489
874,0.4958169,0.5054274,0.6064583
875,0.4732501,0.5558866,0.6015341
876,0.4557934,0.5951887,0.5962155
877,0.4503916,0.6081179,0.5907933
878,0.4554517,0.611191,0.5879825
879,0.4555755,0.5893066,0.5788891
880,0.465923,0.5644277,0.5687845
881,0.4691228,0.5625222,0.5622178
882,0.4756132,0.5823735,0.5558363
883,0.5007248,0.5750882,0.5457808
884,0.5351247,0.5479734,0.5407784
885,0.5721008,0.5533156,0.5439864
886,0.6234273,0.5835211,0.5454394
887,0.6780911,0.6108001,0.5557443
888,0.6750052,0.6286717,0.5630888
889,0.6716207,0.6288106,0.5676364
890,0.6537107,0.6184066,0.5755067
891,0.6462433,0.6219873,0.5755238
892,0.6318739,0.6283069,0.5753987
893,0.6384816,0.6294002,0.5729185
894,0.6586527,0.6291981,0.5715213
895,0.6539428,0.6378152,0.5741143
896,0.6469474,0.6498619,0.5804943
897,0.664204,0.6445323,0.5899114
898,0.6704513,0.6203825,0.6070166
899,0.6730495,0.6346413,0.6233257
900,0.6856387,0.6483384,0.6358048
901,0.6932412,0.6488109,0.6411665
902,0.7146559,0.6508755,0.6448425
903,0.7162123,0.5948897,0.653667
904,0.7452401,0.5399271,0.6510435
905,0.7674568,0.5265989,0.6463482
906,0.762681,0.5328682,0.6377966
907,0.7498639,0.5388426,0.6296973
908,0.7380868,0.5439813,0.6191999
909,0.7265669,0.5567778,0.618921
910,0.7116109,0.5667934,0.6189812
911,0.6956186,0.5790203,0.6129015
912,0.095148,0.1010153,0.111109
913,0.09999363,0.09248765,0.1050512
914,0.114219,0.06174927,0.1004554
915,0.1649433,0.04363181,0.0943005
916,0.2308018,0.1184136,0.08988114
917,0.2629134,0.1212515,0.0847792
918,0.2488677,0.08829471,0.08624844
919,0.2471941,0.0703209,0.0876969
920,0.2536116,0.1482338,0.08609796
921,0.2514275,0.1775554,0.08771402
922,0.2328815,0.1715979,0.0916668
923,0.2299994,0.1523467,0.09282441
924,0.2356551,0.1297519,0.09618257
925,0.2430316,0.1141171,0.1014678
926,0.2389597,0.09463307,0.1028878
927,0.2244486,0.07305123,0.1084413
928,0.2172602,0.1068156,0.1106712
929,0.2275424,0.0967062,0.1097424
930,0.2441888,0.06445949,0.1066568
931,0.2341315,0.07773314,0.1033055
932,0.2122225,0.1163866,0.101782
933,0.1932206,0.1707496,0.1027526
934,0.1815098,0.210866,0.1089163
935,0.1963711,0.2133963,0.1110329
936,0.2247695,0.2050384,0.1130129
937,0.2081922,0.1793757,0.1169335
938,0.151869,0.1654059,0.1216922
939,0.1301131,0.1877843,0.1208948
940,0.1237828,0.2152383,0.1168228
941,0.1413226,0.2430271,0.1147754
942,0.1498196,0.2744722,0.1162778
943,0.1723263,0.3067967,0.1167227
944,0.1837152,0.3250478,0.1155109
945,0.1642185,0.3263602,0.1198157
946,0.137557,0.323425,0.1289859
947,0.1480334,0.2959607,0.1285385
948,0.1674619,0.2789091,0.1211079
949,0.1553339,0.2936597,0.1193728
950,0.136806,0.3236356,0.1222482
951,0.1430849,0.3560152,0.1250055
952,0.1489645,0.374186,0.1258101
953,0.1321101,0.3753286,0.1228657
954,0.08551173,0.376554,0.1224895
955,0.05460734,0.3397593,0.1246919
956,0.08977962,0.301085,0.1289519
957,0.09686017,0.289443,0.13766
958,0.1260133,0.2831083,0.1466875
959,0.1124708,0.2733793,0.1467926
960,0.08092307,0.2636818,0.1458121
961,0.05819997,0.2703274,0.1539227
962,0.07803445,0.2788943,0.1616866
963,0.1019289,0.2457186,0.1582412
964,0.08560743,0.2386531,0.1561379
965,0.09679763,0.2416995,0.1619708
966,0.09775106,0.2332612,0.168287
967,0.09905984,0.2219633,0.1720283
968,0.1064167,0.2171042,0.1771607
969,0.142273,0.194417,0.1846231
970,0.1904863,0.186357,0.1944276
971,0.2022516,0.1710298,0.1996956
972,0.202359,0.1548482,0.2039655
973,0.1782454,0.1464191,0.2058718
974,0.1451231,0.1534139,0.2092642
975,0.1300505,0.1420018,0.2111401
976,0.1449865,0.1262665,0.2123439
977,0.1628984,0.1150265,0.2146994
978,0.1712913,0.1046097,0.217365
979,0.1805263,0.1011575,0.2158533
980,0.1898193,0.1057343,0.2136587
981,0.2326781,0.1036539,0.2163935
982,0.3086354,0.1010444,0.2181232
983,0.3375355,0.08564777,0.2133058
984,0.3229056,0.0803705,0.2094971
985,0.2700543,0.09252355,0.2089565
986,0.2414778,0.1219674,0.2106986
987,0.2276032,0.1329591,0.208781
988,0.2345492,0.1498147,0.2085276
989,0.228572,0.1696821,0.2076935
990,0.2447339,0.188844,0.2131666
991,0.2541366,0.2131807,0.2239024
992,0.2481795,0.2286753,0.2338646
993,0.267276,0.2074487,0.2451476
994,0.2874739,0.1811063,0.2545271
995,0.3229762,0.1688207,0.2657363
996,0.3593021,0.1574753,0.2747784
997,0.3787811,0.1766322,0.278849
998,0.3814107,0.1972725,0.279716
999,0.4348721,0.2526905,0.2888111
1000,0.4483253,0.3005207,0.3002179
1001,0.4595831,0.2967102,0.3054147
1002,0.4562662,0.2932246,0.3077505
1003,0.4276281,0.280512,0.3081202
1004,0.4069536,0.2768177,0.3087733
1005,0.4157872,0.2560112,0.3068911
1006,0.4292573,0.218529,0.3082246
1007,0.4285876,0.1782288,0.3131818
1008,0.4146922,0.1504475,0.3166949
1009,0.4392534,0.1273684,0.3208279
1010,0.4517905,0.1178938,0.3239839
1011,0.4498133,0.146992,0.3279076
1012,0.450739,0.1839312,0.3286885
1013,0.4507308,0.195507,0.3275341
1014,0.4463606,0.1981448,0.3250805
1015,0.4452501,0.1990334,0.3213545
1016,0.4520211,0.1826943,0.3188565
1017,0.4436685,0.1772613,0.3180617
1018,0.4228355,0.2063983,0.3206723
1019,0.4102388,0.231213,0.3207729
1020,0.417374,0.2437561,0.3193084
1021,0.4396062,0.2578044,0.3178737
1022,0.449585,0.2652683,0.3178266
1023,0.4599371,0.2478728,0.3204828
1024,0.452845,0.2328722,0.3255635
1025,0.4635354,0.2355504,0.3268054
1026,0.4531221,0.2388226,0.3329604
1027,0.4571811,0.269771,0.336192
1028,0.483942,0.2985226,0.3392662
1029,0.4659823,0.307532,0.3428281
1030,0.4329936,0.3149205,0.3452398
1031,0.4182011,0.347281,0.3463247
1032,0.4319012,0.378653,0.3476394
1033,0.4201207,0.4158628,0.3484599
1034,0.3922617,0.4511963,0.3514142
1035,0.3857412,0.4414519,0.3528082
1036,0.3993065,0.4252568,0.353617
1037,0.4147803,0.4414512,0.3588468
1038,0.4056321,0.4836457,0.3648607
1039,0.3813051,0.5163927,0.3682358
1040,0.3704269,0.5403966,0.3694995
1041,0.3507277,0.5631637,0.3674582
1042,0.3310158,0.5927528,0.3666693
1043,0.3278632,0.6245112,0.3689724
1044,0.3147064,0.6543193,0.3744229
1045,0.3005245,0.6690341,0.3747211
1046,0.3116153,0.6680041,0.3704543
1047,0.3042237,0.6763745,0.3739619
1048,0.2862327,0.6932805,0.3773801
1049,0.2802471,0.6703001,0.3777704
1050,0.2862095,0.63214,0.3785944
1051,0.2638108,0.6371699,0.3726222
1052,0.2522228,0.6653584,0.3633799
1053,0.2361663,0.6788071,0.3574146
1054,0.2356487,0.6870186,0.3543155
1055,0.2427934,0.6635123,0.3552575
1056,0.2550442,0.6296484,0.3545054
1057,0.2751723,0.6328775,0.3584635
1058,0.2845152,0.6526978,0.3625872
1059,0.289038,0.6593094,0.3675478
1060,0.2899242,0.6569077,0.375549
1061,0.2960624,0.6376998,0.3827113
1062,0.2940799,0.6108395,0.3909295
1063,0.2814238,0.5820068,0.4046555
1064,0.2881035,0.55244,0.4199465
1065,0.3101369,0.5328311,0.4347952
1066,0.3602315,0.5234246,0.4514661
1067,0.3888965,0.5284691,0.4667622
1068,0.3938062,0.5474409,0.4785082
1069,0.3950233,0.5714993,0.4927312
1070,0.4205642,0.5906065,0.507665
1071,0.4094695,0.5563175,0.51785
1072,0.3802743,0.5050493,0.5249507
1073,0.3754301,0.4769775,0.5300811
1074,0.3811541,0.4607188,0.5390193
1075,0.393105,0.4283385,0.5441798
1076,0.424315,0.4077889,0.5459173
1077,0.4409788,0.3882232,0.5417928
1078,0.4467712,0.3943545,0.5433303
1079,0.4529416,0.4055798,0.5441118
1080,0.4675239,0.4214448,0.5443597
1081,0.4805616,0.4272205,0.5407261
1082,0.5013064,0.4132435,0.5352432
1083,0.5041945,0.3866944,0.5359952
1084,0.5090504,0.3708141,0.5402683
1085,0.5113572,0.3579486,0.5418463
1086,0.5200984,0.3289152,0.5407082
1087,0.5262518,0.3178052,0.5399115
1088,0.5276889,0.3208957,0.5437435
1089,0.5239789,0.3209465,0.5484397
1090,0.5296199,0.3312596,0.5547431
1091,0.541912,0.3228761,0.5564029
1092,0.5691211,0.3294113,0.561054
1093,0.5958939,0.3375265,0.5723357
1094,0.6257634,0.3613507,0.5806699
1095,0.6263469,0.398106,0.5820006
1096,0.6225296,0.4298188,0.5857617
1097,0.6192181,0.4664004,0.5908473
1098,0.603537,0.5015833,0.5939798
1099,0.6104168,0.526152,0.5850859
1100,0.6300822,0.5395875,0.5871902
1101,0.6603272,0.5531794,0.5914432
1102,0.7000219,0.5620133,0.596318
1103,0.7068246,0.5333739,0.6007725
1104,0.7075509,0.4878524,0.6031405
1105,0.7418946,0.5085731,0.6110519
1106,0.7584811,0.5288355,0.6216258
1107,0.778419,0.5403413,0.6260502
1108,0.7912856,0.5549189,0.6303935
1109,0.7754385,0.5788047,0.6392189
1110,0.7592511,0.5991698,0.6466491
1111,0.7772655,0.6049602,0.6534539
1112,0.8169343,0.5885553,0.6590233
1113,0.8275294,0.5654606,0.6658278
1114,0.840862,0.541747,0.6709165
1115,0.8230389,0.5253741,0.6727841
1116,0.8030373,0.5149322,0.6773735
1117,0.7938222,0.4949426,0.6822319
1118,0.8024113,0.4778639,0.6861101
1119,0.8042924,0.4743077,0.6929554
1120,0.8089808,0.4737085,0.7007865
1121,0.8195413,0.488555,0.704168
1122,0.8496063,0.5019299,0.7036974
1123,0.8305784,0.5205248,0.7009476
1124,0.8111919,0.5589737,0.7012058
1125,0.7961783,0.6128584,0.7078815
1126,0.7907717,0.648266,0.7156043
1127,0.7989205,0.6530012,0.7210241
1128,0.8151826,0.6552121,0.7277519
1129,0.8053412,0.6491532,0.7349238
1130,0.7869651,0.6483058,0.7442321
1131,0.7669719,0.6518212,0.7516614
1132,0.7647768,0.6648503,0.76057
1133,0.7585279,0.6807482,0.7730592
1134,0.7467738,0.6858614,0.7844392
1135,0.7515606,0.664154,0.7915318
1136,0.7972804,0.657594,0.8006245
1137,0.8165964,0.6680967,0.8117446
1138,0.8235521,0.6880267,0.8209484
1139,0.8145687,0.7202355,0.8296747
1140,0.8064382,0.7661685,0.8328438
1141,0.7970163,0.7950447,0.8354715
1142,0.7879893,0.8158813,0.840341
1143,0.7955517,0.8509799,0.8551493
1144,0.8338233,0.8820142,0.8658441
1145,0.8477712,0.8861778,0.871002
1146,0.843233,0.8802252,0.8808784
1147,0.8243734,0.9080417,0.8933829
1148,0.8130242,0.9452656,0.9067923
1149,0.807377,0.9780147,0.9149954
1150,0.8019338,0.9963894,0.9204424
1151,0.7806817,0.9880935,0.9281419
1152,0.7778827,0.9740514,0.9407132
1153,0.7626752,0.9346758,0.950327
1154,0.744112,0.9044905,0.9622864
1155,0.7539112,0.8943214,0.9758364
1156,0.7907251,0.9085402,0.9857507
1157,0.7964572,0.9152339,1.00063
1158,0.8057263,0.9170408,1.016662
1159,0.7993706,0.9192231,1.032693
1160,0.7903183,0.9326302,1.043811
1161,0.787657,0.9482326,1.059353
1162,0.8027056,0.9580311,1.072575
1163,0.8087105,0.971142,1.081324
1164,0.8167161,0.9919124,1.088452
1165,0.8275185,1.004462,1.102162
1166,0.8433559,1.002906,1.117594
1167,0.8612178,0.9849402,1.132617
1168,0.8716223,0.9717801,1.144171
1169,0.8917512,0.9789039,1.157793
1170,0.9083769,0.980772,1.172709
1171,0.906195,0.9658744,1.18173
1172,0.9147694,0.9484156,1.188256
1173,0.9273991,0.9393968,1.19521
1174,0.9536604,0.9452495,1.199801
1175,0.9920924,0.9562986,1.206173
1176,1.05949,0.9750681,1.215307
1177,1.093603,0.9689657,1.21886
1178,1.111736,0.9616881,1.219723
1179,1.08879,0.9518426,1.224965
1180,1.051217,0.9563285,1.228734
1181,1.040224,0.9553871,1.230283
1182,1.052275,0.9570931,1.232692
1183,1.074522,0.952135,1.237875
1184,1.100702,0.9564466,1.241744
1185,1.116614,0.9605811,1.234128
1186,1.126985,0.9650991,1.223037
1187,1.134521,0.9772574,1.220319
1188,1.137614,1.020444,1.218311
1189,1.134462,1.059897,1.222304
1190,1.167791,1.078419,1.228751
1191,1.198872,1.092635,1.228485
1192,1.213214,1.113598,1.229282
1193,1.23977,1.118435,1.232536
1194,1.259662,1.114573,1.239587
1195,1.300942,1.085339,1.244755
1196,1.351641,1.053246,1.255533
1197,1.355584,1.044539,1.262691
1198,1.333885,1.055047,1.26957
1199,1.302454,1.08519,1.282949
1200,1.288038,1.124068,1.295501
1201,1.278875,1.1471,1.303494
1202,1.279354,1.169542,1.306827
1203,1.301574,1.162518,1.312421
1204,1.338822,1.153265,1.315153
1205,1.345317,1.148472,1.320693
1206,1.337652,1.149079,1.325089
1207,1.363824,1.149865,1.330168
1208,1.424309,1.137632,1.327751
1209,1.447487,1.131718,1.330238
1210,1.434859,1.142622,1.33035
1211,1.424599,1.169032,1.334168
1212,0.1216464,0.07070276,0.1152418
1213,0.1302024,0.04147689,0.1049845
1214,0.1454065,0.07553657,0.09880287
1215,0.1476081,0.1832003,0.0898895
1216,0.1733526,0.207425,0.08354881
1217,0.2193232,0.2116886,0.08451408
1218,0.2373158,0.203982,0.08420957
1219,0.2761784,0.1883895,0.0741308
1220,0.3205545,0.1704483,0.06524675
1221,0.2991431,0.1616938,0.06089525
1222,0.2602113,0.1528139,0.05980337
1223,0.2183291,0.134706,0.06235041
1224,0.2046777,0.1276083,0.06084318
1225,0.1996456,0.1368309,0.05973026
1226,0.1925794,0.1476934,0.05986537
1227,0.2047476,0.1355642,0.05659442
1228,0.2290627,0.1248149,0.05580168
1229,0.243696,0.100447,0.05571087
1230,0.2448031,0.07994677,0.05500155
1231,0.2366887,0.06841012,0.05340149
1232,0.2132582,0.06580869,0.05660248
1233,0.1946933,0.06822287,0.05555126
1234,0.1791465,0.07460034,0.05861059
1235,0.1859,0.08255076,0.0594732
1236,0.2039139,0.09917228,0.05980588
1237,0.1644992,0.1038404,0.05925575
1238,0.1244956,0.1140583,0.06141564
1239,0.1634052,0.12131,0.06024283
1240,0.2090555,0.1340213,0.06453096
1241,0.2196593,0.1158529,0.07503334
1242,0.2169119,0.08927096,0.08113466
1243,0.221902,0.07276779,0.0856256
1244,0.2214336,0.06227114,0.089574
1245,0.2198423,0.08605867,0.09189735
1246,0.2101659,0.1351465,0.09633298
1247,0.188742,0.1704313,0.09983163
1248,0.1602983,0.1912738,0.1083808
1249,0.1479591,0.2176161,0.1212884
1250,0.1730309,0.2490354,0.1302401
1251,0.1795987,0.2181452,0.1294961
1252,0.1637111,0.180812,0.1267922
1253,0.140779,0.1798884,0.1259711
1254,0.123041,0.1997312,0.1311478
1255,0.1342155,0.2148476,0.1371113
1256,0.1669133,0.2276048,0.1410738
1257,0.1490782,0.2322627,0.1414767
1258,0.1163606,0.2369734,0.1464983
1259,0.09986661,0.2401037,0.1548232
1260,0.09364772,0.2368619,0.1650227
1261,0.1007712,0.2188535,0.1688273
1262,0.1064919,0.2249756,0.1734298
1263,0.0863278,0.1908158,0.1793065
1264,0.08073873,0.1400114,0.1858751
1265,0.09468028,0.1492413,0.1826653
1266,0.1757972,0.1896518,0.1938357
1267,0.1611573,0.2350527,0.1805074
1268,0.1157607,0.2819244,0.1692315
1269,0.1172059,0.2428678,0.1631923
1270,0.1366082,0.1794841,0.1651906
1271,0.1496622,0.1569972,0.1705038
1272,0.1475772,0.1615309,0.1772766
1273,0.1546501,0.1670189,0.1826555
1274,0.1580223,0.1621395,0.1904698
1275,0.1785277,0.1406166,0.188322
1276,0.238475,0.1381326,0.181787
1277,0.2784674,0.1420365,0.1768432
1278,0.3178055,0.1357233,0.1755711
1279,0.3373058,0.1104695,0.1731814
1280,0.3495011,0.0952755,0.1682594
1281,0.3764984,0.1119407,0.1620891
1282,0.393335,0.1305049,0.1603248
1283,0.3941098,0.1389347,0.1603768
1284,0.369537,0.1346692,0.1624985
1285,0.3341968,0.123726,0.1643263
1286,0.2995599,0.1106346,0.1636718
1287,0.2652496,0.09314544,0.1689172
1288,0.2356471,0.07286508,0.1708558
1289,0.2042818,0.04507577,0.171155
1290,0.1720318,0.03895411,0.1680115
1291,0.1551787,0.01916776,0.1611637
1292,0.1493087,0.02041575,0.1613684
1293,0.1163261,0.03421381,0.1594291
1294,0.1179094,0.05357007,0.1526039
1295,0.1324427,0.09103349,0.1497339
1296,0.1617527,0.1109978,0.1495704
1297,0.1922864,0.1319733,0.1533668
1298,0.2082378,0.14545,0.159978
1299,0.2106743,0.1433723,0.159308
1300,0.2221093,0.1326675,0.1559319
1301,0.2202766,0.1711362,0.1547675
1302,0.2087778,0.2086876,0.1518001
1303,0.2386288,0.2148525,0.1506015
1304,0.2952814,0.1919208,0.1466513
1305,0.3419807,0.1761042,0.1429355
1306,0.3751902,0.1963961,0.1455064
1307,0.365876,0.2118634,0.1420869
1308,0.3602184,0.225312,0.1405247
1309,0.3342733,0.2443096,0.1431275
1310,0.3107662,0.2596144,0.1472785
1311,0.3101657,0.2390237,0.1512906
1312,0.3203308,0.216871,0.1591033
1313,0.3472551,0.2150403,0.1584619
1314,0.3920711,0.2140928,0.162147
1315,0.3881845,0.2338317,0.1741402
1316,0.3790215,0.2673539,0.1772319
1317,0.3835826,0.2613751,0.1861054
1318,0.3771318,0.242944,0.1950762
1319,0.3994389,0.2325238,0.2016388
1320,0.4363569,0.2299291,0.2057007
1321,0.4365555,0.2164824,0.2116035
1322,0.4307854,0.1932359,0.2231971
1323,0.4258013,0.1613187,0.2282962
1324,0.4183625,0.1350912,0.2284563
1325,0.4239073,0.1582372,0.2318289
1326,0.4285533,0.2036142,0.2376725
1327,0.4179195,0.2541143,0.2429849
1328,0.4057026,0.2967865,0.2491041
1329,0.4104029,0.2994237,0.2565376
1330,0.4290698,0.2869998,0.2647215
1331,0.4186755,0.2636568,0.2744861
1332,0.4248384,0.2595762,0.2838048
1333,0.4234405,0.2641193,0.2934535
1334,0.4030614,0.2601821,0.300224
1335,0.3720403,0.217458,0.3138254
1336,0.3509659,0.2093265,0.3292021
1337,0.3313388,0.1556784,0.3417774
1338,0.3214441,0.0929025,0.3470775
1339,0.3376962,0.101234,0.3565638
1340,0.3384296,0.1186501,0.3645315
1341,0.3470442,0.1426598,0.3695837
1342,0.3456767,0.1543417,0.3729186
1343,0.3336478,0.1948376,0.3793093
1344,0.3369375,0.2247927,0.3858199
1345,0.292348,0.2469631,0.3896401
1346,0.2315637,0.2628922,0.3906693
1347,0.2287667,0.2527205,0.384541
1348,0.2504132,0.2456278,0.3793961
1349,0.2383177,0.2347639,0.383431
1350,0.2159639,0.258116,0.3859349
1351,0.2370792,0.290869,0.3848078
1352,0.2715572,0.3300967,0.3807923
1353,0.2392526,0.3452686,0.3806789
1354,0.2198264,0.3532028,0.3824478
1355,0.2318954,0.3856719,0.3780912
1356,0.2535515,0.4361333,0.3723201
1357,0.2643916,0.459781,0.365
1358,0.2724852,0.4791569,0.3617091
1359,0.2466464,0.5127475,0.3632658
1360,0.2194446,0.5430475,0.3662938
1361,0.2079331,0.5706507,0.3592632
1362,0.2090059,0.6186892,0.3546683
1363,0.2249851,0.6094276,0.3610154
1364,0.2622645,0.5760362,0.3657884
1365,0.2377658,0.5576553,0.3716849
1366,0.2137085,0.5617568,0.3787057
1367,0.2057647,0.5923573,0.3864735
1368,0.2041074,0.6194297,0.3963028
1369,0.2243444,0.6024522,0.4020962
1370,0.2661233,0.5673492,0.4053421
1371,0.2509568,0.5467601,0.4061894
1372,0.2567298,0.5353814,0.4050264
1373,0.2416273,0.5264075,0.4025098
1374,0.2378808,0.5195203,0.4041678
1375,0.2285209,0.5390095,0.4084156
1376,0.222253,0.5765176,0.4151441
1377,0.2405179,0.5815534,0.4244061
1378,0.275418,0.5545461,0.4322389
1379,0.280358,0.5463566,0.4434881
1380,0.2829757,0.547498,0.4557215
1381,0.2833943,0.5155171,0.4601342
1382,0.2848335,0.4797843,0.4591977
1383,0.2851176,0.4736928,0.4656099
1384,0.2976617,0.4907922,0.4739327
1385,0.3228783,0.4808301,0.4846588
1386,0.3476331,0.4618599,0.4956864
1387,0.3617955,0.4278092,0.498311
1388,0.3757964,0.3956584,0.5001031
1389,0.3817745,0.3844584,0.5075588
1390,0.3874944,0.3859493,0.5174617
1391,0.3954205,0.3921846,0.520398
1392,0.4308367,0.4015415,0.5232527
1393,0.444537,0.3896155,0.5262765
1394,0.4394301,0.3654622,0.5296242
1395,0.4432844,0.3375345,0.5294129
1396,0.4642098,0.3205252,0.5330492
1397,0.4493512,0.3099838,0.5400577
1398,0.426998,0.322693,0.5494009
1399,0.4399251,0.3222312,0.5557671
1400,0.467845,0.3137562,0.5619116
1401,0.4630837,0.2915606,0.5661874
1402,0.4614124,0.2775576,0.5705402
1403,0.4744519,0.269633,0.5765664
1404,0.4920987,0.298043,0.5787263
1405,0.5257962,0.3274865,0.5848312
1406,0.5630447,0.3520707,0.5940585
1407,0.530001,0.36085,0.5937598
1408,0.5164877,0.3649268,0.5955557
1409,0.5189649,0.387644,0.5962883
1410,0.57615,0.4204745,0.5968944
1411,0.6151952,0.420247,0.5945106
1412,0.6344898,0.4179762,0.5934532
1413,0.6473727,0.4454387,0.5960419
1414,0.6386998,0.4901302,0.5978611
1415,0.6267256,0.5421974,0.6048544
1416,0.6264249,0.5800028,0.6139572
1417,0.6186267,0.5919997,0.618303
1418,0.6202445,0.5871666,0.6241834
1419,0.6271949,0.5741066,0.6320157
