Frame,mixamorig:LeftHand,mixamorig:RightHand,mixamorig:Head
1417,0.1982286,0.1586968,0.1323717
1418,0.2156803,0.1361944,0.1224976
1419,0.1765485,0.1077857,0.1202908
1420,0.1475265,0.07041983,0.1219942
1421,0.1460285,0.05054829,0.1180713
1422,0.1684342,0.07161631,0.1141568
1423,0.1769499,0.09199979,0.1098431
1424,0.1974181,0.1139184,0.1056835
1425,0.1921575,0.1102466,0.1071554
1426,0.1707458,0.1383938,0.1107038
1427,0.1928495,0.1158029,0.1115431
1428,0.1860818,0.1032037,0.1125317
1429,0.1621739,0.1003453,0.1197967
1430,0.1574676,0.08963943,0.1259972
1431,0.1635839,0.06052211,0.1298231
1432,0.1748898,0.07280668,0.1340898
1433,0.1508823,0.07368446,0.1361358
1434,0.1440333,0.08547467,0.1407924
1435,0.1338544,0.06547181,0.1473322
1436,0.1333486,0.04077315,0.1501144
1437,0.1359312,0.04641093,0.1553768
1438,0.1291315,0.06780528,0.1603253
1439,0.1136252,0.09631963,0.1637248
1440,0.1155257,0.1342314,0.1664613
1441,0.1264759,0.1624666,0.1710816
1442,0.1366612,0.1896522,0.1701431
1443,0.110527,0.2032739,0.1697365
1444,0.07972757,0.2126763,0.1739977
1445,0.08965746,0.2142836,0.1752859
1446,0.09403465,0.1968953,0.1772292
1447,0.07263808,0.2043613,0.1673116
1448,0.07408328,0.2170011,0.1631199
1449,0.09907943,0.2223559,0.1591675
1450,0.1333316,0.2708282,0.1618567
1451,0.1638672,0.3335034,0.162162
1452,0.191186,0.3766721,0.1616345
1453,0.2072775,0.3863179,0.1612598
1454,0.2147482,0.3843855,0.160005
1455,0.2246046,0.383734,0.1630277
1456,0.2350221,0.3791406,0.1687893
1457,0.2176656,0.3657545,0.1780474
1458,0.1795973,0.3627936,0.1851262
1459,0.1269137,0.3369716,0.187526
1460,0.1324186,0.3087111,0.1880078
1461,0.1782256,0.3082238,0.1856255
1462,0.21106,0.3365199,0.1823647
1463,0.2090911,0.3876261,0.1816171
1464,0.1911963,0.4693217,0.1799538
1465,0.1445506,0.4946476,0.1827003
1466,0.1123515,0.4988977,0.190789
1467,0.1452728,0.4820904,0.189177
1468,0.1839504,0.4616934,0.1874597
1469,0.1962014,0.4711351,0.1929791
1470,0.2042389,0.4776417,0.2034409
1471,0.2233928,0.5034075,0.2097323
1472,0.2403069,0.5415581,0.2207646
1473,0.2665168,0.5324938,0.2338703
1474,0.306644,0.5015032,0.2473845
1475,0.3485603,0.4794614,0.2495688
1476,0.3748227,0.4727485,0.2554391
1477,0.3584109,0.4678366,0.2620468
1478,0.3085694,0.4677179,0.2659853
1479,0.293627,0.4717303,0.2715162
1480,0.3089094,0.4570519,0.2827213
1481,0.30033,0.4513407,0.2889253
1482,0.2797682,0.4495273,0.2914518
1483,0.27929,0.4315978,0.3017784
1484,0.293731,0.4014373,0.3086833
1485,0.2888049,0.3925765,0.3173559
1486,0.2728298,0.3937228,0.3280698
1487,0.2829692,0.3886606,0.3393403
1488,0.313543,0.3815135,0.3501088
1489,0.3098207,0.3573881,0.3606796
1490,0.2938664,0.3323383,0.36941
1491,0.2795727,0.3382776,0.3758821
1492,0.2920902,0.3982199,0.3821968
1493,0.2752633,0.3981923,0.3867768
1494,0.2500929,0.4092253,0.3847428
1495,0.2356879,0.3818189,0.3889689
1496,0.233961,0.3303878,0.3879395
1497,0.2259975,0.284646,0.3863027
1498,0.2267659,0.2439254,0.3842817
1499,0.2420391,0.2279215,0.3875856
1500,0.2594875,0.2181791,0.3939072
1501,0.2869641,0.2451217,0.3982823
1502,0.3227777,0.2720843,0.3918752
1503,0.3594967,0.2505939,0.3817242
1504,0.3880149,0.2138283,0.3732401
1505,0.4368843,0.2021443,0.3726366
1506,0.489028,0.1980353,0.3769382
1507,0.5248796,0.2327536,0.3787024
1508,0.5544953,0.2426011,0.3813525
1509,0.5977325,0.2062347,0.3917246
1510,0.6563343,0.1558315,0.4067706
1511,0.6652619,0.10437,0.4137752
1512,0.6431053,0.08938468,0.4159656
1513,0.5923634,0.1012203,0.4186506
1514,0.5312828,0.1261458,0.4203261
1515,0.5550297,0.1560504,0.4271383
1516,0.6337244,0.1708924,0.4352827
1517,0.6648476,0.1592444,0.4372549
1518,0.6715402,0.1550622,0.4341984
1519,0.6426558,0.1445822,0.4368232
1520,0.5938975,0.150279,0.4399069
1521,0.5593666,0.151533,0.4522083
1522,0.5455467,0.1612611,0.4599212
1523,0.5516063,0.1864629,0.4642907
1524,0.5622353,0.1972376,0.4668155
1525,0.5645787,0.1842673,0.4683819
1526,0.577487,0.1632673,0.4765716
1527,0.5998433,0.1823018,0.4853105
1528,0.6280287,0.2183181,0.4935811
1529,0.6231226,0.2413602,0.4960462
1530,0.6253211,0.2661204,0.4948287
1531,0.6425435,0.2916089,0.4894709
1532,0.6561363,0.2803589,0.4863826
1533,0.6503816,0.2539515,0.4914687
1534,0.6506566,0.2465956,0.4979372
1535,0.6518985,0.2633715,0.506411
1536,0.6322077,0.2884965,0.517754
1537,0.6086274,0.2912154,0.5291923
1538,0.5912436,0.2734681,0.5387346
1539,0.5572457,0.2391045,0.5579129
1540,0.5412909,0.2376676,0.5757954
1541,0.5101981,0.3183038,0.5902278
1542,0.4863214,0.4089773,0.5947013
1543,0.474268,0.4450937,0.5926701
1544,0.4801927,0.4753884,0.5909563
1545,0.4820694,0.4617491,0.595057
1546,0.5162713,0.4347972,0.5955914
1547,0.5044534,0.4713302,0.5962707
1548,0.4767368,0.5294604,0.5927708
1549,0.4758648,0.5790577,0.5896099
1550,0.497121,0.6116439,0.5933496
1551,0.5152572,0.6108021,0.5901741
1552,0.5459095,0.6033879,0.5824125
1553,0.5620317,0.6276692,0.5820068
1554,0.5674715,0.6721107,0.5773545
1555,0.5897959,0.7349804,0.5785979
1556,0.6231282,0.796485,0.5792874
1557,0.5954995,0.8875383,0.577695
1558,0.5437469,0.9442793,0.5785065
1559,0.5092556,0.956974,0.5849059
1560,0.4791109,0.9562492,0.5917526
1561,0.4579163,0.9143736,0.5980512
1562,0.444595,0.8652184,0.6050835
1563,0.4841642,0.8904832,0.5844769
1564,0.506909,0.9264513,0.5947379
1565,0.4726405,0.9114281,0.6011235
1566,0.4341777,0.8960819,0.6133291
1567,0.368839,0.8706735,0.6235195
1568,0.3332202,0.8521333,0.6377314
1569,0.3279716,0.8334129,0.6497411
1570,0.3328818,0.8263861,0.6570413
1571,0.3641289,0.8203909,0.6714061
1572,0.4282067,0.8173628,0.6840464
1573,0.4134063,0.8187834,0.6970043
1574,0.3800706,0.8185982,0.7076944
1575,0.3834952,0.8212411,0.7209124
1576,0.4288758,0.823053,0.7353556
1577,0.4253171,0.8337419,0.7509309
1578,0.4249974,0.85266,0.7640812
1579,0.4414579,0.8778084,0.7697583
1580,0.475648,0.9025819,0.7780111
1581,0.5154606,0.8954592,0.7750201
1582,0.5620841,0.8796625,0.7798433
1583,0.5853371,0.8533742,0.787698
1584,0.5936361,0.8337075,0.7985821
1585,0.6081907,0.7985268,0.8026918
1586,0.6334677,0.769892,0.8064486
1587,0.6507891,0.7580843,0.8080737
1588,0.6660933,0.7469096,0.8096823
1589,0.6477194,0.7633031,0.8121467
1590,0.6592708,0.7609541,0.8144292
1591,0.6863618,0.7594133,0.8154184
1592,0.7190257,0.7521691,0.8174587
1593,0.7390056,0.7298698,0.8191057
1594,0.7737998,0.707369,0.8252692
1595,0.7874729,0.6896697,0.8248631
1596,0.7950636,0.6858733,0.8241908
1597,0.8099343,0.6572896,0.8263823
1598,0.8294674,0.6220066,0.8292854
1599,0.810157,0.6114483,0.8314158
1600,0.8063871,0.6195557,0.8359435
1601,0.828298,0.6275366,0.8349351
1602,0.8613927,0.6278551,0.8411995
1603,0.8793891,0.595449,0.8411354
1604,0.8917007,0.5761524,0.8395357
1605,0.9053723,0.5838767,0.8443485
1606,0.9211972,0.6212042,0.8517786
1607,0.9301049,0.6339282,0.8555324
1608,0.92873,0.6417739,0.8617184
1609,0.9139059,0.6238126,0.8666474
1610,0.9051048,0.6027716,0.8706006
1611,0.9085782,0.591836,0.8735524
1612,0.9139902,0.6026096,0.8843343
1613,0.90421,0.6185317,0.8859697
1614,0.9280477,0.6387545,0.8849792
1615,0.9713554,0.6447421,0.8809174
1616,1.01942,0.6707738,0.8727661
1617,1.019767,0.7273776,0.8713259
1618,1.01952,0.7777566,0.8742267
1619,1.040105,0.7865139,0.876
1620,1.07318,0.8000547,0.875403
1621,1.098013,0.7955915,0.8787286
1622,1.100765,0.7915088,0.8823856
1623,1.074881,0.7971578,0.8911752
1624,1.069321,0.8183412,0.8989694
1625,1.072603,0.8404475,0.9066604
1626,1.073922,0.8511841,0.9181209
1627,1.071374,0.8425457,0.9318736
1628,1.067477,0.824567,0.9478659
1629,1.07263,0.8557867,0.9615523
1630,1.076906,0.9240512,0.9758316
1631,1.099702,0.9543678,0.9923292
1632,1.121294,0.973628,1.011441
1633,1.133328,0.9373922,1.020641
1634,1.140374,0.8772411,1.028609
1635,1.142645,0.8436245,1.043738
1636,1.142949,0.8290055,1.057652
1637,1.11492,0.8343711,1.074899
1638,1.099893,0.8559724,1.083557
1639,1.105486,0.8505421,1.090908
1640,1.101812,0.8363786,1.095567
1641,1.132178,0.8580325,1.100137
1642,1.155872,0.9093976,1.108021
1643,1.125525,0.9349944,1.121272
1644,1.103355,0.9543183,1.132181
1645,1.103755,0.9516985,1.13699
1646,1.112949,0.9418631,1.135843
1647,1.120336,0.9573676,1.143642
1648,1.118564,0.9853729,1.151013
1649,1.093348,1.02305,1.137773
1650,1.071928,1.060661,1.135572
1651,1.06443,1.0768,1.134436
1652,1.070505,1.083883,1.136514
1653,1.077644,1.061274,1.133371
1654,1.075715,1.0392,1.134527
1655,1.058386,1.049986,1.140189
1656,1.046219,1.055873,1.146294
1657,1.057302,1.086451,1.154646
1658,1.068695,1.135113,1.160692
1659,1.04333,1.155539,1.166819
1660,1.022398,1.171527,1.176412
1661,1.021387,1.178185,1.180724
1662,1.027667,1.192017,1.181676
1663,1.010511,1.230002,1.182329
1664,1.012076,1.274058,1.181077
1665,1.009856,1.281066,1.182676
1666,1.000303,1.292413,1.18539
1667,0.9877824,1.321661,1.188361
1668,0.9802564,1.357368,1.187791
1669,0.9768326,1.384107,1.191455
1670,0.9898268,1.402468,1.195643
1671,0.9767807,1.421937,1.195126
1672,0.9606286,1.446184,1.198247
1673,0.9626336,1.445316,1.203883
1674,0.962025,1.429759,1.207439
1675,0.9802336,1.402995,1.219376
1676,1.018942,1.385877,1.232877
1677,1.034552,1.381144,1.237646
1678,1.048252,1.379982,1.245862
1679,0.08073924,0.1145797,0.1136699
1680,0.0687313,0.08119477,0.1024156
1681,0.0495248,0.1317476,0.09181132
1682,0.1168388,0.2078624,0.09282742
1683,0.1343604,0.2444659,0.09383446
1684,0.1407339,0.2434595,0.09258278
1685,0.1651752,0.2337324,0.09033666
1686,0.2029412,0.2181699,0.08767132
1687,0.201389,0.1891397,0.08732434
1688,0.1742049,0.1631911,0.09079284
1689,0.1816792,0.1277176,0.09357332
1690,0.1968754,0.1043644,0.09280532
1691,0.1721453,0.1329249,0.09416883
1692,0.1479324,0.1861223,0.1021421
1693,0.146543,0.1989234,0.1079231
1694,0.1425189,0.2272047,0.1094275
1695,0.1438889,0.201845,0.1136746
1696,0.1592554,0.1743675,0.1179175
1697,0.1595113,0.1563623,0.1174513
1698,0.15372,0.1409282,0.1143932
1699,0.1658483,0.1034285,0.1132281
1700,0.1605778,0.07469748,0.1138988
1701,0.1433671,0.1064837,0.1129715
1702,0.1288618,0.1266705,0.1131711
1703,0.118067,0.1603343,0.117761
1704,0.1327962,0.1857689,0.1259725
1705,0.1219197,0.1937443,0.1279301
1706,0.09286542,0.1997547,0.1270848
1707,0.09460901,0.2227805,0.1219339
1708,0.1254185,0.2400858,0.115591
1709,0.1358104,0.2245497,0.1120775
1710,0.1335303,0.2031909,0.1074256
1711,0.1460285,0.1834722,0.104439
1712,0.1831474,0.1571616,0.1013486
1713,0.1834793,0.1213626,0.1010715
1714,0.1800663,0.1186713,0.1028363
1715,0.1971942,0.1426915,0.1064768
1716,0.2140088,0.151608,0.1084248
1717,0.2110234,0.1676665,0.1048953
1718,0.2243412,0.1567852,0.09945374
1719,0.257937,0.1803485,0.09429877
1720,0.2830412,0.2196534,0.09091668
1721,0.2864478,0.2211631,0.08850115
1722,0.2730711,0.2193265,0.08290394
1723,0.2554139,0.226202,0.07369354
1724,0.2424177,0.2311029,0.06346628
1725,0.2135714,0.198826,0.0557103
1726,0.2084928,0.1590694,0.04650814
1727,0.2024554,0.1466938,0.04049615
1728,0.203679,0.1576701,0.03869506
1729,0.2161641,0.1403925,0.04311379
1730,0.2524384,0.1204867,0.04676978
1731,0.2454821,0.1361662,0.04932639
1732,0.2271059,0.1479558,0.05284204
1733,0.2235967,0.1528355,0.05130743
1734,0.2294447,0.1563782,0.05215479
1735,0.227438,0.1526575,0.05607882
1736,0.2169986,0.1528247,0.06201008
1737,0.2164647,0.1412704,0.06366647
1738,0.2285399,0.1330348,0.06322373
1739,0.2393014,0.1351595,0.05748225
1740,0.2756093,0.1344653,0.05159399
1741,0.2985188,0.1415303,0.04963335
1742,0.2889487,0.1450735,0.05187497
1743,0.2800844,0.1215567,0.05646143
1744,0.2696033,0.09232311,0.05851544
1745,0.2523482,0.08326168,0.06156964
1746,0.2396735,0.07394297,0.06727522
1747,0.2190571,0.06558058,0.08204287
1748,0.2221621,0.09982245,0.1009236
1749,0.2570492,0.1200056,0.1045238
1750,0.2546267,0.1183383,0.1035038
1751,0.253493,0.09730199,0.09557686
1752,0.2480562,0.06071315,0.08571594
1753,0.2797313,0.05512885,0.07924423
1754,0.3230437,0.073792,0.07734997
1755,0.3591627,0.05796677,0.07803057
1756,0.3908071,0.02850646,0.07557206
1757,0.3990459,0.04829847,0.07786693
1758,0.3885341,0.06116629,0.0767304
1759,0.3868559,0.03337547,0.07420523
1760,0.3812513,0.08262839,0.07145459
1761,0.3616888,0.1259667,0.07186962
1762,0.3476362,0.173502,0.07205248
1763,0.3287375,0.2039022,0.07558822
1764,0.306634,0.2309018,0.07459828
1765,0.3159607,0.2162216,0.0687553
1766,0.3281707,0.2018633,0.06666163
1767,0.3508253,0.2161751,0.06874204
1768,0.3693862,0.2509354,0.0694061
1769,0.3564593,0.2600242,0.06724448
1770,0.3246083,0.2919585,0.06605096
1771,0.3248551,0.3026153,0.0659237
1772,0.327253,0.2943267,0.06323546
1773,0.3217846,0.3131831,0.06609114
1774,0.3144759,0.3214625,0.06663907
1775,0.3094841,0.311728,0.06635943
1776,0.2934079,0.3010621,0.06861977
1777,0.272868,0.2755582,0.07142
1778,0.2436142,0.2430219,0.07241683
1779,0.2079874,0.1729144,0.07275233
1780,0.2041471,0.1740883,0.07416935
1781,0.2256388,0.1894985,0.081862
1782,0.2487496,0.1851866,0.09456889
1783,0.2396858,0.1896304,0.1022038
1784,0.2049622,0.2067154,0.1084851
1785,0.1676073,0.2255255,0.1200776
1786,0.1252407,0.2505755,0.1302825
1787,0.1322865,0.2378269,0.1363491
1788,0.1508652,0.2077821,0.1425052
1789,0.1854582,0.1906795,0.1551033
1790,0.2294323,0.1786586,0.1651549
1791,0.2310017,0.1773044,0.1742528
1792,0.2067654,0.1816758,0.1825818
1793,0.1940016,0.1844012,0.1877104
1794,0.1948052,0.1914658,0.1891007
1795,0.2174473,0.1997415,0.1936487
1796,0.2401842,0.2005394,0.1989502
1797,0.2552402,0.1518708,0.1986221
1798,0.2531891,0.126783,0.1986371
1799,0.2063467,0.1166199,0.2068816
1800,0.1620733,0.1012249,0.2114396
1801,0.1419053,0.09599824,0.2130544
1802,0.136379,0.1089987,0.2132254
1803,0.1273004,0.1475461,0.2126145
1804,0.1178434,0.2072741,0.2127196
1805,0.09934576,0.2234539,0.2070098
1806,0.1152821,0.2029781,0.1998117
1807,0.1377088,0.1671972,0.1845135
1808,0.1518945,0.1265575,0.1768079
1809,0.1767637,0.09472307,0.1805529
1810,0.1942955,0.08803992,0.1835925
1811,0.2117433,0.04376794,0.2018202
1812,0.2227664,0.04314537,0.2083146
1813,0.2096372,0.04036172,0.2166719
1814,0.1900344,0.03229941,0.2242911
1815,0.1655519,0.07322346,0.222518
1816,0.1677516,0.1604612,0.2199662
1817,0.1693301,0.1521063,0.2194405
1818,0.1685908,0.1010971,0.2249318
1819,0.1729919,0.07471937,0.2345638
1820,0.1908802,0.05368083,0.2395484
1821,0.2036151,0.07029301,0.2348428
1822,0.2327206,0.08798952,0.229724
1823,0.2572556,0.1012173,0.2266501
1824,0.2610764,0.1062544,0.2262281
1825,0.2666792,0.1030291,0.2277315
1826,0.2717044,0.09428654,0.2340534
1827,0.2763673,0.05788469,0.2401313
1828,0.2919459,0.03826551,0.242271
1829,0.3021531,0.03120093,0.2462842
1830,0.3205524,0.05533719,0.2457641
1831,0.3276813,0.07774419,0.2388886
1832,0.3339913,0.1000149,0.2409309
1833,0.3229356,0.1036235,0.2491377
1834,0.3191676,0.08964027,0.2549453
1835,0.3366207,0.1193088,0.2569051
1836,0.3567655,0.1622927,0.2617658
1837,0.3612711,0.1409929,0.2677816
1838,0.3603306,0.1376362,0.2707226
1839,0.3704464,0.1244786,0.2724007
1840,0.3849188,0.1121938,0.2730652
1841,0.3875263,0.1233586,0.2758789
1842,0.4037394,0.1535487,0.2803852
1843,0.4053057,0.1740735,0.2811392
1844,0.3932844,0.180694,0.2835263
1845,0.3881865,0.1924053,0.2889264
1846,0.4006363,0.2201374,0.2982206
1847,0.39153,0.2205473,0.3065162
1848,0.3851153,0.2089118,0.3096001
1849,0.3617033,0.2179299,0.3075372
1850,0.3466758,0.2403479,0.3047271
1851,0.3303455,0.2287028,0.3072437
1852,0.3242392,0.2127584,0.3142903
1853,0.2891601,0.2649529,0.312007
1854,0.2687552,0.3096598,0.3084767
1855,0.2828919,0.3661814,0.307547
1856,0.292702,0.4223935,0.3077205
1857,0.3025403,0.4456793,0.3067302
1858,0.3050442,0.4547531,0.307994
1859,0.3188377,0.4860038,0.3129445
1860,0.2965934,0.5178416,0.3197543
1861,0.2533399,0.5169423,0.3194356
1862,0.2315002,0.5099444,0.3188694
1863,0.2315892,0.4949716,0.3167115
1864,0.2329593,0.4852899,0.3157913
1865,0.2304198,0.4802613,0.3173209
1866,0.2167664,0.4776868,0.3203439
1867,0.2100162,0.4818748,0.3217815
1868,0.2264935,0.4823216,0.3224077
1869,0.2151726,0.4666209,0.3245039
1870,0.2016806,0.4543425,0.3286111
1871,0.2047057,0.4817341,0.3317602
1872,0.231098,0.5364888,0.333282
1873,0.2336236,0.5649729,0.3392947
1874,0.2276104,0.5707473,0.3428065
1875,0.2413545,0.6026893,0.338157
1876,0.2567032,0.6404641,0.3330695
1877,0.2461549,0.6596559,0.3330159
1878,0.2205064,0.6784883,0.333052
1879,0.2014436,0.6761172,0.3279879
1880,0.209083,0.6551924,0.3257581
1881,0.1863407,0.6417027,0.3277106
1882,0.1636365,0.6248233,0.3316878
1883,0.1611641,0.655604,0.3326627
1884,0.1733677,0.7089848,0.3314411
1885,0.1780458,0.7056428,0.3396674
1886,0.1712719,0.6725169,0.3479581
1887,0.1778585,0.6307395,0.3598431
1888,0.1950304,0.5908947,0.3729646
1889,0.2448359,0.5715023,0.3891038
1890,0.2824865,0.5696173,0.4051946
1891,0.2410268,0.5807077,0.4260228
1892,0.2303244,0.5910569,0.4450558
1893,0.2343653,0.5411351,0.4635096
1894,0.2343886,0.4932144,0.4789551
1895,0.2374566,0.4853678,0.4905974
1896,0.2701796,0.4934824,0.5035416
1897,0.2807134,0.46488,0.5145507
1898,0.2774158,0.441165,0.5164509
1899,0.2907023,0.4480894,0.5164467
1900,0.3100954,0.4514435,0.5177556
1901,0.3114033,0.4497183,0.5239642
1902,0.3230411,0.4792621,0.5326369
1903,0.3461227,0.5084732,0.5372501
1904,0.387673,0.5045969,0.542607
1905,0.4314078,0.5017063,0.5381115
1906,0.4524114,0.4640753,0.5399439
1907,0.4469081,0.4408587,0.541151
1908,0.4408916,0.4458106,0.542762
1909,0.4128565,0.4599865,0.5459137
1910,0.4157128,0.4649921,0.5499273
1911,0.4299966,0.4065923,0.5707193
1912,0.4288872,0.3606882,0.5712712
1913,0.4247977,0.3422803,0.5720336
1914,0.4380087,0.3339774,0.5768602
1915,0.4413084,0.3262657,0.5840129
1916,0.4562378,0.3200828,0.5877376
1917,0.4735409,0.3229671,0.5902271
1918,0.4895187,0.3425965,0.5919638
1919,0.5092302,0.3523974,0.5947914
1920,0.5598869,0.36797,0.5953653
1921,0.5734823,0.3608827,0.5913012
1922,0.5734048,0.3501953,0.5828404
1923,0.5889399,0.3397039,0.5853056
1924,0.6211534,0.3461478,0.5886678
1925,0.6324513,0.3306556,0.5888109
1926,0.6501704,0.3000415,0.5868096
1927,0.6508437,0.3472608,0.5854833
1928,0.6526396,0.373462,0.5869414
1929,0.6908688,0.3960817,0.602782
1930,0.7316264,0.4251174,0.6148519
1931,0.7559666,0.4352368,0.6155778
1932,0.7360837,0.4601185,0.621141
1933,0.7305513,0.5117127,0.6333998
1934,0.7375996,0.52512,0.6419564
1935,0.7404357,0.5441295,0.6500446
1936,0.7688706,0.5674972,0.6514382
1937,0.8044493,0.6005086,0.6509185
1938,0.8074874,0.6196149,0.6559728
1939,0.7782465,0.5962587,0.6614686
1940,0.7689776,0.5660773,0.6690975
1941,0.7803372,0.5304741,0.6676838
1942,0.8065909,0.4999849,0.6667793
1943,0.7733499,0.4624925,0.6772671
1944,0.7521624,0.4282531,0.6835655
1945,0.7542589,0.4642434,0.6878024
1946,0.7913145,0.5242724,0.6943571
1947,0.811022,0.5377479,0.6964073
1948,0.8246958,0.5454416,0.6985839
1949,0.8226687,0.5753669,0.7051219
1950,0.829119,0.5902975,0.7124577
1951,0.8504792,0.6226907,0.7253206
1952,0.8530878,0.6634347,0.7377645
1953,0.8359889,0.6450015,0.7381314
1954,0.832492,0.5881489,0.7409574
1955,0.801586,0.5657154,0.7592582
1956,0.7664273,0.5693062,0.7722965
1957,0.7660605,0.5786109,0.7791699
1958,0.7692345,0.6034874,0.7814869
1959,0.8106456,0.6359207,0.7841426
1960,0.8591838,0.6628366,0.7866693
1961,0.8778396,0.6689342,0.7853184
1962,0.8617834,0.6743767,0.7780263
1963,0.8558499,0.6966134,0.771001
1964,0.83915,0.7319158,0.7677845
1965,0.803688,0.7504715,0.7645482
1966,0.7731677,0.7600186,0.7633363
1967,0.7479505,0.7690818,0.7610094
1968,0.6976051,0.7819161,0.7595989
1969,0.6617199,0.7828246,0.7634336
1970,0.6333078,0.7784247,0.771493
1971,0.5952488,0.77819,0.7774135
1972,0.5869507,0.7958814,0.7810835
1973,0.5729051,0.8188329,0.7765431
1974,0.5769495,0.8517852,0.7738834
1975,0.5754156,0.8713712,0.7750417
1976,0.574243,0.8950418,0.7826921
1977,0.5779589,0.906371,0.7876269
1978,0.5626423,0.9265336,0.7981123
1979,0.04495904,0.1516304,0.1111963
1980,0.06322862,0.07171197,0.09901818
1981,0.1652591,0.09623247,0.09777907
1982,0.2983113,0.1864078,0.09404918
1983,0.4506398,0.2278675,0.106453
1984,0.5409343,0.2195571,0.1285061
1985,0.5743325,0.2475692,0.1484433
1986,0.5773242,0.2917531,0.1662487
1987,0.5701177,0.2948179,0.1814476
1988,0.5847853,0.282259,0.1963591
1989,0.6358809,0.3037617,0.2229431
1990,0.6884758,0.3299006,0.2398067
1991,0.747972,0.3375713,0.2569848
1992,0.7917283,0.337014,0.2732028
1993,0.7564476,0.3703855,0.2942634
1994,0.6872348,0.4084792,0.3098025
1995,0.6324451,0.3928571,0.3251154
1996,0.5884903,0.3550018,0.3313533
1997,0.5565383,0.3346474,0.3534195
1998,0.5114839,0.3493358,0.3720436
1999,0.4067303,0.4200625,0.3981486
2000,0.2556509,0.4467687,0.4368247
